deputado,partido,municipio,classe_destino,votos,pct_votos,valor_empenhado,pct_emendas
ALEX SANTANA,REPUBLICANOS,CARDEAL DA SILVA,DENTRO,34,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,ITORORO,DENTRO,34,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,CHORROCHO,DENTRO,34,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,JUCURUCU,DENTRO,34,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,LENCOIS,DENTRO,33,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,UAUA,DENTRO,33,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,SAO JOSE DA VITORIA,DENTRO,33,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,CAATIBA,DENTRO,33,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,ANTAS,DENTRO,32,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,CARAIBAS,DENTRO,31,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,MALHADA,DENTRO,31,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,GONGOGI,DENTRO,30,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,DOM MACEDO COSTA,DENTRO,30,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,CATURAMA,DENTRO,30,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,TAPIRAMUTA,DENTRO,29,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,ITAPE,DENTRO,29,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,BANZAE,DENTRO,29,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,RODELAS,DENTRO,28,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,MAETINGA,DENTRO,27,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,LAMARAO,DENTRO,27,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,SITIO DO QUINTO,DENTRO,27,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,NOVO HORIZONTE,DENTRO,27,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,ICHU,DENTRO,27,0.03,0.0,0
ALEX SANTANA,REPUBLICANOS,ABAIRA,DENTRO,26,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,CORONEL JOAO SA,DENTRO,26,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,NOVO TRIUNFO,DENTRO,25,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,LAFAIETE COUTINHO,DENTRO,25,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,DARIO MEIRA,DENTRO,25,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,MACURURE,DENTRO,23,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,SAPEACU,DENTRO,23,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,MORTUGABA,DENTRO,23,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,RIACHAO DO JACUIPE,DENTRO,22,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,TANHACU,DENTRO,22,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,BOTUPORA,DENTRO,21,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,IBIPITANGA,DENTRO,21,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,LAJEDO DO TABOCAL,DENTRO,20,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,MADRE DE DEUS,DENTRO,20,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,MIRANTE,DENTRO,20,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,IUIU,DENTRO,20,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,BOM JESUS DA SERRA,DENTRO,19,0.02,0.0,0
ALEX SANTANA,REPUBLICANOS,CANAPOLIS,DENTRO,18,0.02,0.0,0
